Station_Name,Mode,Year,Month,Total_Boardings,Total_Alightings
Tottenham,Metro,2023,9,32160,31910
Tottenham,Metro,2023,10,34860,34180
Tottenham,Metro,2023,11,30880,30130
Tottenham,Metro,2023,12,31660,31960
Tottenham,Metro,2024,1,31160,32880
Tottenham,Metro,2024,2,34500,34860
Tottenham,Metro,2024,3,33480,33110
Tottenham,Metro,2024,4,32400,30620
Tottenham,Metro,2024,5,36270,36680
Tottenham,Metro,2024,6,30940,31140
Trafalgar,VLine,2023,7,3010,2500
Trafalgar,VLine,2023,8,2490,2120
Trafalgar,VLine,2023,9,1850,1540
Trafalgar,VLine,2023,10,3730,3360
Trafalgar,VLine,2023,11,3000,2380
Trafalgar,VLine,2023,12,1580,930
Trafalgar,VLine,2024,1,2010,1560
Trafalgar,VLine,2024,2,3550,3180
Trafalgar,VLine,2024,3,3980,3430
Trafalgar,VLine,2024,4,3550,2850
Trafalgar,VLine,2024,5,450,390
Trafalgar,VLine,2024,6,2030,1770
Traralgon,VLine,2023,7,16000,10320
Traralgon,VLine,2023,8,8770,7320
Traralgon,VLine,2023,9,9260,8110
Traralgon,VLine,2023,10,13150,11060
Traralgon,VLine,2023,11,10130,9250
Traralgon,VLine,2023,12,8660,7710
Traralgon,VLine,2024,1,14040,12520
Traralgon,VLine,2024,2,12810,10420
Traralgon,VLine,2024,3,14930,13170
Traralgon,VLine,2024,4,15590,13270
Traralgon,VLine,2024,5,1630,1440
Traralgon,VLine,2024,6,7450,6340
Tyabb,Metro,2023,7,10,0
Tyabb,Metro,2023,8,20,10
Tyabb,Metro,2023,9,0,20
Tyabb,Metro,2023,10,10,0
Tyabb,Metro,2023,11,20,70
Tyabb,Metro,2023,12,50,50
Tyabb,Metro,2024,1,50,50
Tyabb,Metro,2024,2,10,30
Tyabb,Metro,2024,3,100,50
Tyabb,Metro,2024,4,40,40
Tyabb,Metro,2024,5,0,10
Tyabb,Metro,2024,6,40,20
Tynong,VLine,2023,7,250,30
Tynong,VLine,2023,8,170,100
Tynong,VLine,2023,9,150,60
Tynong,VLine,2023,10,240,180
Tynong,VLine,2023,11,140,120
Tynong,VLine,2023,12,110,50
Tynong,VLine,2024,1,140,200
Tynong,VLine,2024,2,70,120
Tynong,VLine,2024,3,140,130
Tynong,VLine,2024,4,90,30
Tynong,VLine,2024,5,20,10
Tynong,VLine,2024,6,50,60
Union,Metro,2023,7,35730,29100
Union,Metro,2023,8,40140,33020
Union,Metro,2023,9,32780,26750
Union,Metro,2023,10,36090,30370
Union,Metro,2023,11,38020,30860
Union,Metro,2023,12,35830,28130
Union,Metro,2024,1,33100,27100
Union,Metro,2024,2,44180,36270
Union,Metro,2024,3,49190,40480
Union,Metro,2024,4,44880,35350
Union,Metro,2024,5,51150,42760
Union,Metro,2024,6,43000,34450
Upfield,Metro,2023,7,19580,19150
Upfield,Metro,2023,8,21490,21630
Upfield,Metro,2023,9,23120,22960
Upfield,Metro,2023,10,23520,24610
Upfield,Metro,2023,11,21010,21720
Upfield,Metro,2023,12,19350,19340
Upfield,Metro,2024,1,21310,22140
Upfield,Metro,2024,2,21830,22510
Upfield,Metro,2024,3,26230,26420
Upfield,Metro,2024,4,20580,20140
Upfield,Metro,2024,5,24870,24810
Upfield,Metro,2024,6,21590,22080
Upper Ferntree Gully,Metro,2023,7,13040,15120
Upper Ferntree Gully,Metro,2023,8,11710,12810
Upper Ferntree Gully,Metro,2023,9,12790,13780
Upper Ferntree Gully,Metro,2023,10,14120,15020
Upper Ferntree Gully,Metro,2023,11,14160,14550
Upper Ferntree Gully,Metro,2023,12,12590,14370
Upper Ferntree Gully,Metro,2024,1,10340,12020
Upper Ferntree Gully,Metro,2024,2,1980,3050
Upper Ferntree Gully,Metro,2024,3,3220,4000
Upper Ferntree Gully,Metro,2024,4,12680,13700
Upper Ferntree Gully,Metro,2024,5,13230,14700
Upper Ferntree Gully,Metro,2024,6,9100,10570
Upwey,Metro,2023,7,7470,7880
Upwey,Metro,2023,8,7140,6930
Upwey,Metro,2023,9,6850,7440
Upwey,Metro,2023,10,7450,8200
Upwey,Metro,2023,11,6900,7350
Upwey,Metro,2023,12,6690,7270
Upwey,Metro,2024,1,5610,6110
Upwey,Metro,2024,2,2050,2510
Upwey,Metro,2024,3,2040,2090
Upwey,Metro,2024,4,6030,6620
Upwey,Metro,2024,5,7580,7990
Upwey,Metro,2024,6,4950,5700
Victoria Park,Metro,2023,7,41780,58880
Victoria Park,Metro,2023,8,47740,64140
Victoria Park,Metro,2023,9,45270,63150
Victoria Park,Metro,2023,10,45990,64270
Victoria Park,Metro,2023,11,47150,66810
Victoria Park,Metro,2023,12,38910,57580
Victoria Park,Metro,2024,1,35930,52210
Victoria Park,Metro,2024,2,49750,69830
Victoria Park,Metro,2024,3,52210,73040
Victoria Park,Metro,2024,4,49790,69330
Victoria Park,Metro,2024,5,51450,71810
Victoria Park,Metro,2024,6,48470,68350
Violet Town,VLine,2023,7,70,20
Violet Town,VLine,2023,8,110,80
Violet Town,VLine,2023,9,90,90
Violet Town,VLine,2023,10,30,40
Violet Town,VLine,2023,11,40,60
Violet Town,VLine,2023,12,130,80
Violet Town,VLine,2024,1,180,130
Violet Town,VLine,2024,2,20,70
Violet Town,VLine,2024,3,50,80
Violet Town,VLine,2024,4,160,170
Violet Town,VLine,2024,5,80,80
Violet Town,VLine,2024,6,120,110
Wallan,VLine,2023,7,10820,9990
Wallan,VLine,2023,8,9580,9150
Wallan,VLine,2023,9,10440,9590
Wallan,VLine,2023,10,8980,8600
Wallan,VLine,2023,11,2190,1910
Wallan,VLine,2023,12,8550,7820
Wallan,VLine,2024,1,8060,7480
Wallan,VLine,2024,2,9060,8930
Wallan,VLine,2024,3,4780,4590
Wallan,VLine,2024,4,10490,9720
Wallan,VLine,2024,5,13000,12190
Wallan,VLine,2024,6,10560,9910
Wandong,VLine,2023,7,1090,1180
Wandong,VLine,2023,8,1130,1160
Wandong,VLine,2023,9,1070,920
Wandong,VLine,2023,10,850,740
Wandong,VLine,2023,11,270,190
Wandong,VLine,2023,12,940,620
Wandong,VLine,2024,1,840,710
Wandong,VLine,2024,2,900,870
Wandong,VLine,2024,3,620,470
Wandong,VLine,2024,4,1060,950
Wandong,VLine,2024,5,1400,1220
Wandong,VLine,2024,6,1070,750
Wangaratta,VLine,2023,7,4380,4470
Wangaratta,VLine,2023,8,3890,3980
Wangaratta,VLine,2023,9,3600,3940
Wangaratta,VLine,2023,10,3990,4140
Wangaratta,VLine,2023,11,4220,4430
Wangaratta,VLine,2023,12,4620,4940
Wangaratta,VLine,2024,1,5320,5300
Wangaratta,VLine,2024,2,3970,4280
Wangaratta,VLine,2024,3,3490,4090
Wangaratta,VLine,2024,4,4750,5300
Wangaratta,VLine,2024,5,4330,4650
Wangaratta,VLine,2024,6,4440,4780
Warragul,VLine,2023,7,11870,12000
Warragul,VLine,2023,8,8640,8440
Warragul,VLine,2023,9,9220,8760
Warragul,VLine,2023,10,13200,12970
Warragul,VLine,2023,11,10220,9650
Warragul,VLine,2023,12,8150,7990
Warragul,VLine,2024,1,12070,11810
Warragul,VLine,2024,2,12690,12650
Warragul,VLine,2024,3,14530,14470
Warragul,VLine,2024,4,14120,14300
Warragul,VLine,2024,5,1960,1850
Warragul,VLine,2024,6,7290,7040
Warrnambool,VLine,2023,7,10240,8920
Warrnambool,VLine,2023,8,7860,6790
Warrnambool,VLine,2023,9,7240,6760
Warrnambool,VLine,2023,10,9680,8830
Warrnambool,VLine,2023,11,6000,5770
Warrnambool,VLine,2023,12,9840,9400
Warrnambool,VLine,2024,1,11450,10720
Warrnambool,VLine,2024,2,6050,5560
Warrnambool,VLine,2024,3,10650,9380
Warrnambool,VLine,2024,4,8030,7070
Warrnambool,VLine,2024,5,7150,6160
Warrnambool,VLine,2024,6,4100,3840
Watergardens,Metro,2023,7,82800,92720
Watergardens,Metro,2023,8,113000,120870
Watergardens,Metro,2023,9,100520,107590
Watergardens,Metro,2023,10,103450,112070
Watergardens,Metro,2023,11,95670,101290
Watergardens,Metro,2023,12,92900,101030
Watergardens,Metro,2024,1,90400,99740
Watergardens,Metro,2024,2,106740,112730
Watergardens,Metro,2024,3,114830,121410
Watergardens,Metro,2024,4,107170,111480
Watergardens,Metro,2024,5,119350,127600
Watergardens,Metro,2024,6,97960,107380
Watergardens,VLine,2023,7,150,550
Watergardens,VLine,2023,8,160,480
Watergardens,VLine,2023,9,210,780
Watergardens,VLine,2023,10,240,940
Watergardens,VLine,2023,11,300,700
Watergardens,VLine,2023,12,260,560
Watergardens,VLine,2024,1,210,610
Watergardens,VLine,2024,2,80,430
Watergardens,VLine,2024,3,240,850
Watergardens,VLine,2024,4,190,800
Watergardens,VLine,2024,5,350,820
Watergardens,VLine,2024,6,230,760
Watsonia,Metro,2023,7,37060,33200
Watsonia,Metro,2023,8,41150,35730
Watsonia,Metro,2023,9,39050,34850
Watsonia,Metro,2023,10,29330,28060
Watsonia,Metro,2023,11,37680,35510
Watsonia,Metro,2023,12,11390,10280
Watsonia,Metro,2024,1,33090,30800
Watsonia,Metro,2024,2,35130,34070
Watsonia,Metro,2024,3,40830,39390
Watsonia,Metro,2024,4,33430,31140
Watsonia,Metro,2024,5,36230,34040
Watsonia,Metro,2024,6,32010,30170
Wattle Glen,Metro,2023,7,1500,1310
Wattle Glen,Metro,2023,8,1900,1850
Wattle Glen,Metro,2023,9,1650,1340
Wattle Glen,Metro,2023,10,1500,1350
Wattle Glen,Metro,2023,11,1730,1510
Wattle Glen,Metro,2023,12,560,400
Wattle Glen,Metro,2024,1,1190,910
Wattle Glen,Metro,2024,2,1720,1440
Wattle Glen,Metro,2024,3,1880,1660
Wattle Glen,Metro,2024,4,1660,1510
Wattle Glen,Metro,2024,5,2020,2010
Wattle Glen,Metro,2024,6,1750,1400
Waurn Ponds,VLine,2023,7,22190,21410
Waurn Ponds,VLine,2023,8,18720,18680
Waurn Ponds,VLine,2023,9,14630,14440
Waurn Ponds,VLine,2023,10,19360,20040
Waurn Ponds,VLine,2023,11,11870,12200
Waurn Ponds,VLine,2023,12,20450,21140
Waurn Ponds,VLine,2024,1,22780,24230
Waurn Ponds,VLine,2024,2,15830,15370
Waurn Ponds,VLine,2024,3,26750,27880
Waurn Ponds,VLine,2024,4,19170,19590
Waurn Ponds,VLine,2024,5,18570,18870
Waurn Ponds,VLine,2024,6,10170,10160
Wendouree,VLine,2023,7,12270,13050
Wendouree,VLine,2023,8,9550,9470
Wendouree,VLine,2023,9,6780,7270
Wendouree,VLine,2023,10,12040,13600
Wendouree,VLine,2023,11,12250,13980
Wendouree,VLine,2023,12,12950,14480
Wendouree,VLine,2024,1,12250,14710
Wendouree,VLine,2024,2,12710,14200
Wendouree,VLine,2024,3,15770,17590
Wendouree,VLine,2024,4,17150,17760
Wendouree,VLine,2024,5,16600,18230
Wendouree,VLine,2024,6,10490,11070
Werribee,Metro,2023,7,76930,77850
Werribee,Metro,2023,8,107280,110790
Werribee,Metro,2023,9,91350,93720
Werribee,Metro,2023,10,93480,98390
Werribee,Metro,2023,11,87420,90600
Werribee,Metro,2023,12,84000,88820
Werribee,Metro,2024,1,76720,85230
Werribee,Metro,2024,2,93200,95050
Werribee,Metro,2024,3,96470,100700
Werribee,Metro,2024,4,88250,94190
Werribee,Metro,2024,5,89690,93460
Werribee,Metro,2024,6,81930,85060
West Footscray,Metro,2023,7,30790,30590
West Footscray,Metro,2023,8,42190,40050
West Footscray,Metro,2023,9,39550,38950
West Footscray,Metro,2023,10,42750,41870
West Footscray,Metro,2023,11,39260,37700
West Footscray,Metro,2023,12,38550,37970
West Footscray,Metro,2024,1,38070,38740
West Footscray,Metro,2024,2,45130,44940
West Footscray,Metro,2024,3,43340,41530
West Footscray,Metro,2024,4,40260,38590
West Footscray,Metro,2024,5,46410,47390
West Footscray,Metro,2024,6,39620,39370
West Richmond,Metro,2023,7,23640,36610
West Richmond,Metro,2023,8,26420,39720
West Richmond,Metro,2023,9,25180,38120
West Richmond,Metro,2023,10,26120,38070
West Richmond,Metro,2023,11,26840,40520
West Richmond,Metro,2023,12,21920,34680
West Richmond,Metro,2024,1,19750,29650
West Richmond,Metro,2024,2,27640,41120
West Richmond,Metro,2024,3,29110,42460
West Richmond,Metro,2024,4,26540,39790
West Richmond,Metro,2024,5,27770,42020
West Richmond,Metro,2024,6,24410,38430
Westall,Metro,2023,7,41200,41810
Westall,Metro,2023,8,62280,67200
Westall,Metro,2023,9,43160,44420
Westall,Metro,2023,10,46830,49820
Westall,Metro,2023,11,75260,89720
Westall,Metro,2023,12,39810,43130
Westall,Metro,2024,1,35450,36140
Westall,Metro,2024,2,50290,56570
Westall,Metro,2024,3,53820,57950
Westall,Metro,2024,4,50750,53840
Westall,Metro,2024,5,50970,58470
Westall,Metro,2024,6,46520,54700
Westgarth,Metro,2023,7,10860,12340
Westgarth,Metro,2023,8,13020,12470
Westgarth,Metro,2023,9,11360,12440
Westgarth,Metro,2023,10,12440,13370
Westgarth,Metro,2023,11,12770,13420
Westgarth,Metro,2023,12,9770,11010
Westgarth,Metro,2024,1,10120,11590
Westgarth,Metro,2024,2,13850,15210
Westgarth,Metro,2024,3,14130,15990
Westgarth,Metro,2024,4,13290,14500
Westgarth,Metro,2024,5,13960,15510
Westgarth,Metro,2024,6,12260,13190
Westona,Metro,2023,7,11910,12320
Westona,Metro,2023,8,17510,18130
Westona,Metro,2023,9,14890,14660
Westona,Metro,2023,10,18170,19720
Westona,Metro,2023,11,15510,16730
Westona,Metro,2023,12,13900,13080
Westona,Metro,2024,1,12130,12030
Westona,Metro,2024,2,19110,20040
Westona,Metro,2024,3,18800,19600
Westona,Metro,2024,4,16280,16400
Westona,Metro,2024,5,19110,19680
Westona,Metro,2024,6,17130,16260
Williams Landing,Metro,2023,7,89170,80890
Williams Landing,Metro,2023,8,121750,112890
Williams Landing,Metro,2023,9,109570,99520
Williams Landing,Metro,2023,10,115730,108770
Williams Landing,Metro,2023,11,105720,98180
Williams Landing,Metro,2023,12,94420,83730
Williams Landing,Metro,2024,1,91060,85800
Williams Landing,Metro,2024,2,118730,111820
Williams Landing,Metro,2024,3,125330,119410
Williams Landing,Metro,2024,4,113160,108290
Williams Landing,Metro,2024,5,124600,120590
Williams Landing,Metro,2024,6,104070,99890
Williamstown Beach,Metro,2023,7,7120,7510
Williamstown Beach,Metro,2023,8,11330,11830
Williamstown Beach,Metro,2023,9,13180,14880
Williamstown Beach,Metro,2023,10,11750,13270
Williamstown Beach,Metro,2023,11,11880,13210
Williamstown Beach,Metro,2023,12,12030,14600
Williamstown Beach,Metro,2024,1,14090,17680
Williamstown Beach,Metro,2024,2,13930,16800
Williamstown Beach,Metro,2024,3,14490,15950
Williamstown Beach,Metro,2024,4,11640,12180
Williamstown Beach,Metro,2024,5,11900,12510
Williamstown Beach,Metro,2024,6,10040,9360
Williamstown,Metro,2023,7,5780,6410
Williamstown,Metro,2023,8,10560,11630
Williamstown,Metro,2023,9,11520,12050
Williamstown,Metro,2023,10,10840,11990
Williamstown,Metro,2023,11,10220,11660
Williamstown,Metro,2023,12,10750,12940
Williamstown,Metro,2024,1,11660,13170
Williamstown,Metro,2024,2,11150,12640
Williamstown,Metro,2024,3,12450,13650
Williamstown,Metro,2024,4,11870,13300
Williamstown,Metro,2024,5,10430,11280
Williamstown,Metro,2024,6,9050,9940
Willison,Metro,2023,7,3950,3050
Willison,Metro,2023,8,4920,3760
Willison,Metro,2023,9,3410,2340
Willison,Metro,2023,10,4290,3420
Willison,Metro,2023,11,3970,2880
Willison,Metro,2023,12,2770,1930
Willison,Metro,2024,1,2770,2090
Willison,Metro,2024,2,4500,3650
Willison,Metro,2024,3,4700,3710
Willison,Metro,2024,4,4400,3190
Willison,Metro,2024,5,5290,4040
Willison,Metro,2024,6,3870,3160
Winchelsea,VLine,2023,7,220,200
Winchelsea,VLine,2023,8,210,100
Winchelsea,VLine,2023,9,250,100
Winchelsea,VLine,2023,10,190,140
Winchelsea,VLine,2023,11,140,110
Winchelsea,VLine,2023,12,210,160
Winchelsea,VLine,2024,1,340,310
Winchelsea,VLine,2024,2,180,80
Winchelsea,VLine,2024,3,340,190
Winchelsea,VLine,2024,4,170,160
Winchelsea,VLine,2024,5,140,160
Winchelsea,VLine,2024,6,40,70
Windsor,Metro,2023,7,47140,57500
Windsor,Metro,2023,8,48330,56560
Windsor,Metro,2023,9,33650,39610
Windsor,Metro,2023,10,46550,53080
Windsor,Metro,2023,11,45140,52120
Windsor,Metro,2023,12,42640,51960
Windsor,Metro,2024,1,42130,48420
Windsor,Metro,2024,2,54760,64080
Windsor,Metro,2024,3,52580,60740
Windsor,Metro,2024,4,48540,56110
Windsor,Metro,2024,5,57430,64790
Windsor,Metro,2024,6,46160,56030
Wodonga,VLine,2023,7,4130,4260
Wodonga,VLine,2023,8,3770,3800
Wodonga,VLine,2023,9,3810,4180
Wodonga,VLine,2023,10,4040,4540
Wodonga,VLine,2023,11,4110,4870
Wodonga,VLine,2023,12,4760,5280
Wodonga,VLine,2024,1,5290,5870
Wodonga,VLine,2024,2,4170,4670
Wodonga,VLine,2024,3,4130,4850
Wodonga,VLine,2024,4,5680,6030
Wodonga,VLine,2024,5,5250,4850
Wodonga,VLine,2024,6,5200,5130
Woodend,VLine,2023,7,9790,9700
Woodend,VLine,2023,8,8030,8020
Woodend,VLine,2023,9,10690,10640
Woodend,VLine,2023,10,11000,10810
Woodend,VLine,2023,11,10880,10480
Woodend,VLine,2023,12,10370,10430
Woodend,VLine,2024,1,10300,10680
Woodend,VLine,2024,2,6930,6640
Woodend,VLine,2024,3,10520,10670
Woodend,VLine,2024,4,11770,11590
Woodend,VLine,2024,5,12530,12490
Woodend,VLine,2024,6,10530,10950
Wyndham Vale,VLine,2023,7,58660,63270
Wyndham Vale,VLine,2023,8,63620,68890
Wyndham Vale,VLine,2023,9,68730,75850
Wyndham Vale,VLine,2023,10,72770,80570
Wyndham Vale,VLine,2023,11,71650,80950
Wyndham Vale,VLine,2023,12,65300,73950
Wyndham Vale,VLine,2024,1,65950,74620
Wyndham Vale,VLine,2024,2,83510,93570
Wyndham Vale,VLine,2024,3,81230,91290
Wyndham Vale,VLine,2024,4,103630,107130
Wyndham Vale,VLine,2024,5,96350,103390
Wyndham Vale,VLine,2024,6,79890,87970
Yarragon,VLine,2023,7,390,330
Yarragon,VLine,2023,8,500,300
Yarragon,VLine,2023,9,590,380
Yarragon,VLine,2023,10,660,400
Yarragon,VLine,2023,11,570,290
Yarragon,VLine,2023,12,490,280
Yarragon,VLine,2024,1,820,460
Yarragon,VLine,2024,2,540,250
Yarragon,VLine,2024,3,710,410
Yarragon,VLine,2024,4,840,460
Yarragon,VLine,2024,5,60,30
Yarragon,VLine,2024,6,390,140
Yarraman,Metro,2023,7,16200,16210
Yarraman,Metro,2023,8,18880,19590
Yarraman,Metro,2023,9,17870,18850
Yarraman,Metro,2023,10,18240,19290
Yarraman,Metro,2023,11,16120,17290
Yarraman,Metro,2023,12,16050,17550
Yarraman,Metro,2024,1,14360,16150
Yarraman,Metro,2024,2,18040,19090
Yarraman,Metro,2024,3,21180,22890
Yarraman,Metro,2024,4,19240,20900
Yarraman,Metro,2024,5,20220,21090
Yarraman,Metro,2024,6,16210,16680
Yarraville,Metro,2023,7,41180,41950
Yarraville,Metro,2023,8,64020,65820
Yarraville,Metro,2023,9,60320,61690
Yarraville,Metro,2023,10,64420,64740
Yarraville,Metro,2023,11,60610,61480
Yarraville,Metro,2023,12,60990,66750
Yarraville,Metro,2024,1,60260,67380
Yarraville,Metro,2024,2,67900,71040
Yarraville,Metro,2024,3,68700,71140
Yarraville,Metro,2024,4,66600,69380
Yarraville,Metro,2024,5,65110,66540
Yarraville,Metro,2024,6,60660,64610
